,movieId,title_en,title_ko,genres,year,vote_average,vote_count,director,actor,poster,link
771,34534,Four Brothers (2005),4 브라더스,Action Crime Drama,2005,6.7,617.0,존 싱글톤,"['마크 월버그', '타이레스 깁슨', '안드레 3000', '가렛 헤드룬드', '테렌스 하워드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0431/D3151-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=43151
772,36401,The Brothers Grimm (2005),그림 형제 - 마르바덴 숲의 전설,Comedy Fantasy Horror Thriller,2005,5.6,847.0,테리 길리엄,"['맷 데이먼', '히스 레저']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0399/C9906-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=39906
773,36525,Just Like Heaven (2005),저스트 라이크 헤븐,Comedy Fantasy Romance,2005,6.5,595.0,마크 워터스,"['리즈 위더스푼', '마크 러팔로']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0438/D3844-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=43844
774,36529,Lord of War (2005),로드 오브 워,Action Crime Drama Thriller War,2005,7.0,1356.0,앤드류 니콜,['니콜라스 케이지'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0435/D3502-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=43502
775,37380,Doom (2005),둠,Action Horror Sci-Fi,2005,5.0,619.0,안드레이 바르코비악,"['칼 어번', '드웨인 존슨', '로자먼드 파이크']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0435/D3500-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=43500
776,37382,Domino (2005),도미노,Crime Drama Thriller,2005,6.0,450.0,토니 스콧,['키이라 나이틀리'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0398/C9877-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=39877
777,37720,The Exorcism of Emily Rose (2005),엑소시즘 오브 에밀리 로즈,Crime Drama Horror Thriller,2005,6.3,675.0,스콧 데릭슨,"['로라 리니', '톰 윌킨슨', '캠벨 스코트', '제니퍼 카펜터', '콜므 포어']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0435/D3520-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=43520
778,37727,Flightplan (2005),플라이트플랜,Action Drama Thriller,2005,6.1,796.0,로베르트 슈벤트케,['조디 포스터'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0435/D3510-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=43510
779,37729,Corpse Bride (2005),유령 신부,Animation Comedy Fantasy Musical Romance,2005,7.2,1957.0,팀 버튼,"['조니 뎁', '헬레나 본햄 카터']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0428/D2842-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=42842
780,37733,A History of Violence (2005),폭력의 역사,Action Crime Drama Thriller,2005,6.9,850.0,데이비드 크로넨버그,"['비고 모텐슨', '마리아 벨로', '윌리엄 허트', '애쉬튼 홈즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0409/D0917-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=40917
781,37853,Into the Blue (2005),블루 스톰,Action Adventure Crime Thriller,2005,5.8,466.0,존 스톡웰,"['폴 워커', '제시카 알바']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0389/C8901-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38901
782,38061,Kiss Kiss Bang Bang (2005),키스 키스 뱅뱅,Comedy Crime Mystery Thriller,2005,7.2,900.0,셰인 블랙,"['로버트 다우니 주니어', '발 킬머']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0436/D3606-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=43606
783,38798,In Her Shoes (2005),당신이 그녀라면,Comedy Drama,2005,6.0,446.0,커티스 핸슨,"['카메론 디아즈', '토니 콜렛', '셜리 맥클레인']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0435/D3511-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=43511
784,39183,Brokeback Mountain (2005),브로크백 마운틴,Drama Romance,2005,7.5,1531.0,이안,"['제이크 질렌할', '히스 레저']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0435/43516_P57_153115.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=43516
785,39435,The Legend of Zorro (2005),레전드 오브 조로,Action Adventure Drama Western,2005,5.9,909.0,마틴 캠벨,"['안토니오 반데라스', '캐서린 제타 존스', '지오바나 자카리아스', '라울 멘데즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0428/D2845-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=42845
786,39446,Saw II (2005),쏘우 2,Horror Thriller,2005,6.3,1288.0,대런 린 보우즈만,"['토빈 벨', '쇼니 스미스', '도니 월버그', '에릭 넉슨', '프랭키 G']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0432/D3210-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=43210
787,39715,American Pie Presents: Band Camp (2005),아메리칸 파이 4 - 썸머 캠프,Comedy,2005,5.3,553.0,스티븐 래쉬,"['유진 레비', '태드 힐근브링크', '아리엘 케벨', '제이슨 얼스', '크리스틀 라이트닝', '준 히 리', '맷 바', '크리스 오웬']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0561/E6151-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=56151
788,40278,Jarhead (2005),자헤드 - 그들만의 전쟁,Action Drama War,2005,6.6,776.0,샘 멘데스,"['제이크 질렌할', '피터 사스가드', '루카스 블랙', '브라이언 게라그티', '제이콥 바가스', '라즈 알론소', '에반 존스', '이반 펜요', '크리스 쿠퍼', '데니스 헤이스버트', '스콧 맥도널드', '제이미 폭스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0503/E0323-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=50323
789,40339,Chicken Little (2005),치킨 리틀,Action Adventure Animation Children Comedy Sci-Fi,2005,5.6,974.0,마크 딘달,"['잭 브라프', '조안 쿠삭', '스티브 잔']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0425/D2596-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=42596
790,40583,Syriana (2005),시리아나,Drama Thriller,2005,6.3,455.0,스티븐 개건,"['조지 클루니', '맷 데이먼', '아만다 피트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0525/E2514-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52514
791,40732,The Descent (2005),디센트,Adventure Drama Horror Thriller,2005,6.9,1029.0,닐 마샬,"['슈어나 맥도널드', '나탈리 잭슨 멘도자', '알렉스 레이드', '사스키아 멀더', '노라 제인 눈', '미안나 버링', '올리버 밀번']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0527/E2775-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52775
792,40815,Harry Potter and the Goblet of Fire (2005),해리 포터와 불의 잔,Adventure Fantasy Thriller IMAX,2005,7.5,5758.0,마이크 뉴웰,"['다니엘 래드클리프', '엠마 왓슨', '루퍼트 그린트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0378/37883_P158_182652.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37883
793,40819,Walk the Line (2005),앙코르,Drama Musical Romance,2005,7.3,732.0,제임스 맨골드,"['호아킨 피닉스', '리즈 위더스푼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0424/D2493-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=42493
794,41285,Match Point (2005),매치 포인트,Crime Drama Romance,2005,7.2,1134.0,우디 앨런,"['조나단 리스 마이어스', '스칼릿 조핸슨', '브라이언 콕스', '매튜 구드', '에밀리 모티머', '페네로프 윌튼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0409/40932_P60_182608.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=40932
795,41566,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005)","나니아 연대기 - 사자, 마녀 그리고 옷장",Adventure Children Fantasy,2005,6.7,2709.0,앤드류 아담슨,"['조지 헨리', '윌리암 모즐리', '스캔다 케인즈', '안나 팝플웰', '틸다 스윈튼', '리암 니슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0399/C9907-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=39907
796,41569,King Kong (2005),킹콩,Action Adventure Drama Fantasy Thriller,2005,6.6,2403.0,피터 잭슨,"['나오미 왓츠', '잭 블랙', '애드리언 브로디']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0380/C8097-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38097
797,41571,Memoirs of a Geisha (2005),게이샤의 추억,Drama Romance,2005,7.3,670.0,롭 마샬,"['장쯔이', '와타나베 켄', '양자경', '야쿠쇼 코지', '쿠도 유키', '모모이 가오리', '채천', '캐리 히로유키 타카와', '오고 스즈카', '공리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0401/D0135-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=40135
798,41997,Munich (2005),뮌헨,Action Crime Drama Thriller,2005,7.0,706.0,스티븐 스필버그,"['에릭 바나', '다니엘 크레이그', '시아란 힌즈', '마티유 카소비츠', '한스 지쉴러', '제프리 러쉬', '아예렛 주러']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0432/D3209-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=43209
799,42009,Cheaper by the Dozen 2 (2005),열두 명의 웬수들  2 ,Adventure Comedy,2005,5.8,542.0,아담 쉥크만,"['스티브 마틴', '보니 헌트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0503/E0314-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=50314
800,42011,Fun with Dick and Jane (2005),뻔뻔한 딕 &amp; 제인,Comedy Crime,2005,5.9,639.0,딘 패리소트,"['짐 캐리', '티아 레오니']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0388/C8880-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38880
801,42723,Hostel (2005),호스텔,Horror,2005,5.7,913.0,일라이 로스,"['제이 헤르난데즈', '데릭 리처드슨', '이토르 구드욘손']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0566/E6612-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=56612
802,42734,Hoodwinked! (2005),빨간 모자의 진실,Animation Children Comedy,2005,6.0,491.0,코리 에드워즈,"['앤 해서웨이', '글렌 클로즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0539/E3941-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53941
803,42738,Underworld: Evolution (2006),언더월드 2 - 에볼루션,Action Fantasy Horror,2006,6.4,1548.0,렌 와이즈먼,"['케이트 베킨세일', '스코트 스피드먼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0394/C9471-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=39471
804,43560,Nanny McPhee (2005),내니 맥피 - 우리 유모는 마법사,Children Comedy Fantasy,2005,6.4,742.0,커크 존스,['엠마 톰슨'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0544/E4435-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=54435
805,43679,Final Destination 3 (2006),데스티네이션  3  - 파이널 데스티네이션,Horror Mystery Thriller,2006,5.8,1000.0,황예유,"['메리 엘리자베스 윈스티드', '라이언 메리먼', '크리스 렘세']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0539/E3952-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53952
806,43836,The Pink Panther (2006),핑크 팬더,Adventure Comedy Crime,2006,5.6,570.0,숀 레비,"['스티브 마틴', '케빈 클라인']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0574/E7433-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=57433
807,43917,Eight Below (2006),에이트 빌로우,Action Adventure Drama Romance,2006,6.7,553.0,프랭크 마샬,['폴 워커'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0583/E8323-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=58323
808,43928,Ultraviolet (2006),울트라바이올렛,Action Fantasy Sci-Fi Thriller,2006,4.8,468.0,커트 위머,['밀라 요보비치'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0389/C8930-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38930
809,43930,Just My Luck (2006),행운을 돌려줘,Comedy Romance,2006,5.8,512.0,도날드 페트리,"['린제이 로한', '크리스 파인']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0574/E7489-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=57489
810,43936,16 Blocks (2006),식스틴 블럭,Crime Thriller,2006,6.2,675.0,리차드 도너,['브루스 윌리스'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0582/E8287-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=58287
811,44193,She's the Man (2006),쉬즈 더 맨,Comedy Romance,2006,6.4,691.0,앤디 픽맨,"['아만다 바인즈', '채닝 테이텀']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0457/D5719-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=45719
812,44199,Inside Man (2006),인사이드 맨,Crime Drama Thriller,2006,7.3,1671.0,스파이크 리,"['덴젤 워싱턴', '조디 포스터', '클라이브 오웬']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0574/E7488-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=57488
813,44397,The Hills Have Eyes (2006),힐즈 아이즈,Drama Horror Thriller,2006,6.1,726.0,알렉산드르 아야,"['아론 스탠포드', '캐슬린 퀸란']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0446/D4618-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=44618
814,44555,The Lives of Others (2006),타인의 삶,Drama Romance Thriller,2006,7.9,977.0,플로리안 헨켈 폰 도너스마르크,"['울리히 뮤흐', '마르티나 게덱', '세바스티안 코치', '울리히 터커']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0634/63403_P01_103311.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=63403
815,44665,Lucky Number Slevin (2006),럭키 넘버 슬레븐,Crime Drama Mystery,2006,7.4,1356.0,폴 맥기건,"['조쉬 하트넷', '모건 프리먼', '벤 킹슬리', '루시 리우', '스탠리 투치', '브루스 윌리스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0474/D7401-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=47401
816,44972,Scary Movie 4 (2006),무서운 영화  4 ,Comedy Horror,2006,5.3,779.0,데이빗 주커,"['안나 페리스', '레지나 홀', '크레이그 비에코', '사이먼 렉스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0401/D0110-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=40110
817,44974,Hard Candy (2005),하드 캔디,Drama Thriller,2005,6.8,726.0,데이빗 슬레이드,"['패트릭 윌슨', '엘렌 페이지']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0496/D9667-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=49667
818,45081,Silent Hill (2006),사일런트 힐,Fantasy Horror Thriller,2006,6.3,1093.0,크리스토프 갱스,"['라다 미첼', '로리 홀든', '숀 빈', '데보라 웅거']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0576/E7684-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=57684
819,45186,Mission: Impossible III (2006),미션 임파서블 3,Action Adventure Thriller,2006,6.5,2062.0,J.J. 에이브럼스,['톰 크루즈'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0431/D3153-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=43153
820,45208,RV (2006),런어웨이 버케이션,Adventure Children Comedy,2006,5.6,503.0,배리 소넨펠드,"['로빈 윌리엄스', '제프 다니엘스', '셰릴 하인즈', '크리스틴 체노웨스', '조애너 조조 리버스크', '조쉬 허처슨', '윌 아넷']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0494/D9412-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=49412
821,45431,Over the Hedge (2006),헷지,Adventure Animation Children Comedy,2006,6.3,1116.0,팀 존슨,"['브루스 윌리스', '게리 샌드링', '스티브 카렐', '에이브릴 라빈', '완다 사이키스', '윌리암 샤트너', '닉 놀테', '토마스 헤이든 처치', '앨리슨 제니', '유진 레비', '캐서린 오하라']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0525/E2551-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52551
822,45442,Poseidon (2006),포세이돈,Action Adventure Thriller IMAX,2006,5.5,594.0,볼프강 페터젠,"['조쉬 루카스', '커트 러셀', '리차드 드레이퓨즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0525/E2552-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52552
823,45447,The Da Vinci Code (2006),다빈치 코드,Drama Mystery Thriller,2006,6.5,2773.0,론 하워드,['톰 행크스'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0400/40041_P01_130248.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=40041
824,45501,The Break-Up (2006),브레이크업 - 이별후애,Comedy Drama Romance,2006,5.6,851.0,페이튼 리드,"['빈스 본', '제니퍼 애니스톤']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0604/F0486-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=60486
825,45517,Cars (2006),카,Animation Children Comedy,2006,6.6,3991.0,존 라세터,"['오웬 윌슨', '폴 뉴먼', '보니 헌트', '마이클 키튼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0367/C6799-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=36799
826,45668,The Lake House (2006),레이크 하우스,Drama Fantasy Romance,2006,6.5,689.0,알레한드로 아그레스티,"['키아누 리브스', '산드라 블록']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0428/D2841-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=42841
827,45672,Click (2006),클릭,Adventure Comedy Drama Fantasy Romance,2006,6.0,2167.0,프랭크 코라치,['아담 샌들러'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0584/E8437-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=58437
828,45720,The Devil Wears Prada (2006),악마는 프라다를 입는다,Comedy Drama,2006,7.0,3198.0,데이빗 프랭클,"['메릴 스트립', '앤 해서웨이', '스탠리 투치']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0604/60484_P119_170023.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=60484
829,45722,Pirates of the Caribbean: Dead Man's Chest (2006),캐리비안의 해적 - 망자의 함,Action Adventure Fantasy,2006,7.0,5380.0,고어 버빈스키,"['조니 뎁', '올랜도 블룸', '키이라 나이틀리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0436/D3678-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=43678
830,45732,My Super Ex-Girlfriend (2006),겁나는 여친의 완벽한 비밀,Comedy Fantasy Romance,2006,4.8,453.0,이반 라이트만,"['우마 서먼', '루크 윌슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0582/E8255-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=58255
831,45880,Marie Antoinette (2006),마리 앙투아네트,Drama Romance,2006,6.5,662.0,소피아 코폴라,"['커스틴 던스트', '제이슨 슈왈츠먼', '립 톤']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0454/D5477-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=45477
832,46062,High School Musical (2006),하이 스쿨 뮤지컬,Children Comedy Drama Musical Romance,2006,6.1,1048.0,케니 오르테가,"['잭 에프론', '바네사 허진스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0676/F7625-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=67625
833,46335,The Fast and the Furious: Tokyo Drift (2006),패스트 &amp; 퓨리어스 - 도쿄 드리프트,Action Crime Drama Thriller,2006,6.1,1749.0,저스틴 린,"['루카스 블랙', '성 강', '브라이언 티', '캐롤라인 드 소자 코레아', '나탈리 켈리', '자체리 타이 브라이언', '섀드 모스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0604/F0488-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=60488
834,46337,Garfield: A Tail of Two Kitties (2006),가필드 2,Animation Children Comedy,2006,5.1,477.0,팀 힐,"['빌 머레이', '브레킨 메이어']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0451/D5113-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=45113
835,46530,Superman Returns (2006),수퍼맨 리턴즈,Action Adventure Sci-Fi IMAX,2006,5.4,1429.0,브라이언 싱어,"['브랜든 루스', '케이트 보스워스', '제임스 마스던', '프랭크 란젤라', '에바 마리 세인트', '파커 포시', '칼 펜', '샘 헌팅톤', '케빈 스페이시']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0401/D0177-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=40177
836,46578,Little Miss Sunshine (2006),미스 리틀 선샤인,Adventure Comedy Drama,2006,7.5,1728.0,조나단 데이턴,"['스티브 카렐', '토니 콜렛', '그렉 키니어', '폴 다노', '아비게일 브레스린', '알란 아킨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0605/F0530-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=60530
837,46723,Babel (2006),바벨,Drama Thriller,2006,6.9,1083.0,알레한드로 곤잘레스 이냐리투,"['브래드 피트', '케이트 블란쳇']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0493/D9359-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=49359
838,46948,Monster House (2006),몬스터 하우스,Animation Children Fantasy Mystery,2006,6.3,912.0,길 키넌,"['밋첼 머소', '샘 러너', '스펜서 로크', '스티브 부세미', '매기 질렌할']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0610/F1060-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=61060
839,46967,Scoop (2006),스쿠프,Comedy Fantasy Mystery,2006,6.4,435.0,우디 앨런,"['휴 잭맨', '스칼릿 조핸슨', '우디 앨런']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0562/56220_P57_154159.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=56220
840,46970,Talladega Nights: The Ballad of Ricky Bobby (2006),텔라데가 나이트 : 리키 바비의 발라드,Action Comedy,2006,6.2,497.0,아담 맥케이,"['윌 페렐', '존 C. 라일리', '사챠 바론 코헨', '게리 콜', '마이클 클락 던칸', '레슬리 빕', '제인 린치', '에이미 아담스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0621/F2162-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=62162
841,46972,Night at the Museum (2006),박물관이 살아있다!,Action Comedy Fantasy IMAX,2006,6.4,2949.0,숀 레비,['벤 스틸러'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0624/F2422-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=62422
842,46974,World Trade Center (2006),월드 트레이드 센터,Drama,2006,5.9,461.0,올리버 스톤,"['니콜라스 케이지', '마이클 페나', '매기 질렌할', '마리아 벨로']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0579/E7994-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=57994
843,47044,Miami Vice (2006),마이애미 바이스,Action Crime Drama Thriller,2006,5.7,494.0,마이클 만,"['콜린 파렐', '제이미 폭스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0579/E7950-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=57950
844,47099,The Pursuit of Happyness (2006),행복을 찾아서,Drama,2006,7.7,2607.0,가브리엘 무치노,"['윌 스미스', '제이든 스미스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0643/64354_P47_102759.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=64354
845,47200,Crank (2006),아드레날린 24,Action Thriller,2006,6.6,1172.0,마크 네빌딘,"['제이슨 스타뎀', '에이미 스마트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0628/F2878-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=62878
846,47382,Step Up (2006),스텝 업,Drama Romance,2006,6.7,1092.0,앤 플레쳐,"['채닝 테이텀', '제나 드완']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0610/F1056-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=61056
847,47610,The Illusionist (2006),일루셔니스트,Drama Fantasy Mystery Romance,2006,7.1,1657.0,닐 버거,"['에드워드 노튼', '폴 지아마티', '제시카 비엘']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0548/E4871-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=54871
848,47997,Idiocracy (2006),이디오크러시,Adventure Comedy Sci-Fi Thriller,2006,6.3,681.0,마이크 저지,"['루크 윌슨', '마야 루돌프', '댁스 셰파드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0583/E8378-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=58378
849,48043,The Fountain (2006),천년을 흐르는 사랑,Drama Fantasy Romance,2006,6.8,852.0,대런 아로노프스키,"['휴 잭맨', '레이첼 와이즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0525/E2544-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52544
850,48304,Apocalypto (2006),아포칼립토,Adventure Drama Thriller,2006,7.3,1252.0,멜 깁슨,"['루디 영블러드', '모리스 버드옐로우헤드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0515/E1579-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51579
851,48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),보랏 - 카자흐스탄 킹카의 미국 문화 빨아들이기,Comedy,2006,6.5,1617.0,래리 찰스,['사챠 바론 코헨'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0631/F3159-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=63159
852,48394,Pan's Labyrinth (2006),판의 미로 - 오필리아와 세 개의 열쇠,Drama Fantasy Thriller,2006,7.6,3122.0,기예르모 델 토로,"['이바나 바쿠에로', '더그 존스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0493/49336_P59_105053.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=49336
853,48414,Open Season (2006),부그와 엘리엇,Adventure Animation Children Comedy IMAX,2006,6.1,676.0,로저 알러스,"['애쉬튼 커쳐', '마틴 로렌스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0580/E8004-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=58004
854,48516,The Departed (2006),디파티드,Crime Drama Thriller,2006,7.9,4455.0,마틴 스코세이지,"['레오나르도 디카프리오', '맷 데이먼', '잭 니콜슨', '마크 월버그']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0416/D1672-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=41672
