movieId,title_en,title_ko,genres,year,vote_average,vote_count,director,actor,poster,link
7122,King of Hearts (1966),왕이 된 사나이,Comedy|Drama|War,1966,6.8,15.0,필립 드 브로카,"['앨런 베이츠', '피에르 브라소']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0331/C3130-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=33130
7123,Naked Lunch (1991),네이키드 런치,Drama|Fantasy|Mystery|Sci-Fi,1991,7.0,207.0,데이비드 크로넨버그,"['피터 웰러', '주디 데이비스', '이안 홈', '줄리안 샌즈', '모니크 메르큐어', '니콜라스 캠벨', '마이클 젤니커', '로버트 A. 실버맨', '조셉 스코시아니']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0135/A3513-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13513
7124,Grass (1999),글래스,Documentary,1999,7.0,10.0,론 만,['우디 해럴슨'],,https://movie.naver.com/movie/bi/mi/basic.nhn?code=34558
7125,Spring Forward (1999),스프링 포워드,Drama,1999,6.5,6.0,톰 길로이,"['네드 비티', '리브 슈라이버', '캠벨 스코트', '이안 하트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1075/107551_P01_163344.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=107551
7131,A Summer Place (1959),피서지에서 생긴 일,Drama,1959,6.5,11.0,델머 데이브즈,['리처드 이간'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0203/B0351-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=20351
7132,A Night at the Opera (1935),오페라의 밤,Comedy|Musical|Romance,1935,7.6,109.0,샘 우드,"['그루초 막스', '치코 마르크스', '하포 마스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0299/B9974-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=29974
7134,The Element of Crime (1984),범죄의 요소,Drama|Thriller,1984,6.7,47.0,라스 폰 트리에,"['마이클 엘픽', '에스몬드 나이트', '제롤드 웰스', '메 메 라이']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0298/B9815-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=29815
7137,The Cooler (2003),러브 인 카지노,Comedy|Drama|Romance,2003,6.7,90.0,웨인 크라머,['윌리암 H. 머시'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0379/C7948-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37948
7139,In America (2002),천사의 아이들,Drama|Romance,2002,,,짐 쉐리단,"['패디 콘시딘', '사만다 모튼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0356/C5627-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=35627
7141,My Flesh and Blood (2003),"나의 사랑, 나의 아이들",Documentary,2003,6.2,5.0,조나단 카쉬,['수잔 톰'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0379/C7950-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37950
7142,Honey (2003),허니,Drama|Romance,2003,6.0,313.0,빌 우드러프,"['제시카 알바', '메키 파이퍼', '릴 로메오', '조이 브라이언트', '데이빗 모스코', '로넷 맥키', '자차리 윌리암스', '미시 엘리엇']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0367/C6742-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=36742
7143,The Last Samurai (2003),라스트 사무라이,Action|Adventure|Drama|War,2003,7.3,1946.0,에드워드 즈윅,['톰 크루즈'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0378/C7869-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37869
7147,Big Fish (2003),빅 피쉬,Drama|Fantasy|Romance,2003,7.6,2064.0,팀 버튼,"['이완 맥그리거', '알버트 피니', '빌리 크루덥', '제시카 랭', '헬레나 본햄 카터', '알리슨 로먼', '마리옹 꼬띠아르']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0379/C7936-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37936
7149,Something's Gotta Give (2003),사랑할 때 버려야 할 아까운 것들,Comedy|Drama|Romance,2003,6.3,422.0,낸시 마이어스,"['잭 니콜슨', '다이안 키튼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0379/C7938-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37938
7150,Stuck on You (2003),붙어야 산다,Comedy,2003,5.1,194.0,바비 패럴리,"['맷 데이먼', '그렉 키니어']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0379/C7939-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37939
7151,Girl with a Pearl Earring (2003),진주 귀걸이를 한 소녀,Drama|Romance,2003,6.4,384.0,피터 웨버,"['콜린 퍼스', '스칼릿 조핸슨', '톰 윌킨슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0379/37937_P10_114317.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37937
7154,Mona Lisa Smile (2003),모나리자 스마일,Drama|Romance,2003,6.5,406.0,마이크 뉴웰,"['줄리아 로버츠', '커스틴 던스트', '줄리아 스타일스', '매기 질렌할', '줄리엣 스티븐슨', '도미닉 웨스트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0378/C7884-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37884
7155,Calendar Girls (2003),캘린더 걸스,Comedy,2003,6.6,94.0,나이젤 콜,"['헬렌 미렌', '줄리 월터스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0379/C7977-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37977
7156,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara (2003),전쟁의 안개,Documentary|War,2003,,,에롤 모리스,['로버트 맥나마라'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0379/C7978-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37978
7158,House of Sand and Fog (2003),모래와 안개의 집,Drama,2003,7.0,202.0,바딤 피얼먼,"['제니퍼 코넬리', '벤 킹슬리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0368/C6844-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=36844
7160,Monster (2003),몬스터,Crime|Drama,2003,7.0,500.0,패티 젠킨스,"['샤를리즈 테론', '크리스티나 리치']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0380/C8083-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38083
7161,Cheaper by the Dozen (2003),열두 명의 웬수들,Children|Comedy,2003,6.0,725.0,숀 레비,['스티브 마틴'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0379/C7915-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37915
7162,Cold Mountain (2003),콜드 마운틴,Drama|Romance|War,2003,6.7,545.0,안소니 밍겔라,"['주드 로', '니콜 키드먼', '르네 젤위거']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0300/C0076-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=30076
7163,Paycheck (2003),페이첵,Action|Sci-Fi|Thriller,2003,5.9,594.0,오우삼,"['벤 애플렉', '아론 에크하트', '우마 서먼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0378/C7837-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37837
7164,Peter Pan (2003),피터팬,Action|Adventure|Children|Fantasy,2003,6.9,671.0,피 제이 호건,"['제이슨 아이삭스', '제레미 섬터', '레이첼 허드 우드', '올리비아 윌리암스', '루디빈 사니에', '리처드 브라이어스', '린 레드그레이브', '제프리 파머']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0378/C7880-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37880
7165,The Company (2003),더 컴퍼니,Drama|Musical,2003,5.7,21.0,로버트 알트만,"['니브 캠벨', '말콤 맥도웰']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0379/C7980-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37980
7167,Japanese Story (2003),어느 일본인 이야기,Drama,2003,6.6,25.0,수 브룩스,['토니 콜렛'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0375/C7574-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37574
7169,Chasing Liberty (2004),체이싱 리버티,Comedy|Romance,2004,6.1,154.0,앤디 카디프,"['맨디 무어', '매튜 구드', '제레미 피번', '아나벨라 시오라', '캐롤라인 구덜', '마크 하몬']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0380/C8060-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38060
7171,Aileen: Life and Death of a Serial Killer (2003),에일린: 연쇄살인범의 삶과 죽음,Documentary,2003,7.6,32.0,닉 브룸필드,['닉 브룸필드'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0371/C7179-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37179
7173,Along Came Polly (2004),폴리와 함께,Comedy|Romance,2004,5.8,795.0,존 햄버그,"['벤 스틸러', '제니퍼 애니스톤']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0380/C8081-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38081
7175,Torque (2004),토크,Action|Crime,2004,4.7,121.0,조셉 칸,"['마틴 헨더슨', '아이스 큐브', '모넷 마주', '아담 스콧', '맷 슐즈', '윌윤리', '제이미 프레슬리', '맥스 비슬리', '크리스티나 밀리안']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0380/C8082-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38082
7176,Crimson Gold (2003),붉은 황금,Drama,2003,6.8,18.0,자파르 파나히,"['호사인 에마데딘', '카미야 쉐이시']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0374/37479_P01_151938.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37479
7177,Osama (2003),천상의 소녀,Drama,2003,6.3,33.0,세디그 바르막,"['마리나 골바하리', '아리프 헤라티', '주바이다 사하르']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0375/C7527-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37527
7178,The Great Gatsby (1974),위대한 개츠비,Drama,1974,6.2,144.0,잭 클레이튼,"['로버트 레드포드', '미아 패로']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0105/A0584-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10584
7181,Ship of Fools (1965),바보들의 배,Drama,1965,5.4,18.0,스탠리 크레이머,"['비비안 리', '시몬느 시뇨레']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0330/C3009-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=33009
7184,This Property is Condemned (1966),디스 프로퍼티 이즈 컴덤드,Drama|Romance,1966,,,시드니 폴락,"['나탈리 우드', '로버트 레드포드', '찰스 브론슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0274/B7435-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=27435
7190,Jane Eyre (1970),제인 에어,Drama,1970,,,델버트 맨,"['조지 C. 스콧', '수잔나 요크']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0177/A7714-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17714
7191,Blame It on the Bellboy (1992),그래도 베니스가 좋다,Comedy,1992,5.8,15.0,마크 허만,['더들리 무어'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0178/A7823-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17823
7192,Only the Strong (1993),온리 더 스트롱,Action,1993,6.8,30.0,쉘던 레티치,"['마크 다카스코스', '스테이시 트래비스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0259/B5919-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=25919
7193,The Adventures of Ford Fairlane (1990),로큰롤 탐정 포드,Action|Comedy,1990,6.2,72.0,레니 할린,"['앤드류 다이스 클레이', '웨인 뉴톤']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0239/B3954-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=23954
7202,Beyond Re-Animator (2003),리애니메이터: 좀비오 3,Horror,2003,5.6,56.0,브라이언 유즈나,['제프리 콤스'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0374/C7469-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37469
7205,The Wind and the Lion (1975),바람과 라이온,Adventure,1975,6.7,48.0,존 밀리어스,"['숀 코네리', '캔디스 버겐']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0109/A0915-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10915
7211,People Will Talk (1951),말 많은 세상,Comedy|Romance,1951,6.6,20.0,조셉 L. 맨키위즈,"['캐리 그랜트', '진 크레인']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0650/65039_P00_141544.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65039
7212,I Was a Male War Bride (1949),나는 전쟁 신부,Comedy|Romance,1949,6.7,30.0,하워드 혹스,"['캐리 그랜트', '앤 쉐리던']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0657/F5778-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65778
7215,To Have and Have Not (1944),소유와 무소유,Adventure|Drama|Romance|Thriller|War,1944,7.6,112.0,하워드 혹스,"['험프리 보가트', '월터 브레넌', '로렌 바콜']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0107/A0786-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10786
7216,High Sierra (1941),하이 시에라,Crime|Drama|Film-Noir|Thriller,1941,7.0,66.0,라울 월쉬,"['이다 루피노', '험프리 보가트', '앨런 커티스', '아서 케네디', '조안 레슬리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0457/D5791-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=45791
7217,Dark Passage (1947),다크 패시지,Crime|Drama|Film-Noir|Romance|Thriller,1947,7.2,81.0,델머 데이브즈,"['험프리 보가트', '로렌 바콜']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0657/F5783-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65783
7218,The Ox-Bow Incident (1943),옥스보우 인서던트,Drama|Western,1943,7.9,71.0,윌리엄 A. 웰먼,"['헨리 폰다', '다나 앤드류스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0124/A2428-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=12428
7219,They Drive by Night (1940),그들은 밤에 달린다,Drama,1940,6.7,25.0,라울 월쉬,"['조지 래프트', '앤 쉐리던']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0468/46840_P01_155445.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=46840
7223,D.O.A. (1950),죽음의 카운트다운,Drama|Film-Noir|Mystery,1950,7.2,46.0,루돌프 마테,"['에드먼드 오브라이언', '파멜라 브리톤']",,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10829
7225,Pumping Iron (1977),펌핑 아이언,Documentary,1977,7.0,136.0,조지 버틀러,"['아놀드 슈왈제네거', '로저 콜라드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0448/44853_P02_183108.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=44853
7228,Cool World (1992),쿨 월드,Animation|Comedy|Fantasy,1992,4.9,135.0,랄프 박시,"['킴 베이싱어', '브래드 피트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0179/A7982-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17982
7235,Ichi the Killer (2001),이치 더 킬러,Action|Comedy|Crime|Drama|Horror|Thriller,2001,7.0,228.0,미이케 다카시,"['아사노 타다노부', '오모리 나오']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0354/35460_P26_114156.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=35460
7236,A Boy and His Dog (1975),소년과 개,Sci-Fi,1975,6.5,90.0,L.Q. 존스,"['돈 존슨', '수잔느 벤톤']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0122/12278_P01_173144.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=12278
7238,Ashes and Diamonds (1958),재와 다이아몬드,Drama|War,1958,7.5,46.0,안제이 바이다,['지그뉴 시불스키'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0203/20335_P01_162450.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=20335
7243,Intolerance: Love's Struggle Throughout the Ages (1916),인톨러런스,Drama,1916,7.4,63.0,D.W. 그리피스,"['매 마쉬', '로버트 해론']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0299/B9955-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=29955
7247,Chitty Chitty Bang Bang (1968),치티 치티 뱅 뱅,Adventure|Children|Comedy|Fantasy|Musical,1968,6.8,193.0,켄 휴즈,"['딕 반 다이크', '샐리 앤 하우즈', '리오넬 제프리스', '게르트 프뢰베']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0110/A1085-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11085
7248,Suriyothai (2001),수리요타이,Action|Adventure|Drama|War,2001,,,차트리찰레름 유콘,['사루뉴 웡크라창'],,https://movie.naver.com/movie/bi/mi/basic.nhn?code=33502
7251,Where the Day Takes You (1992),흔들리는 영웅,Drama,1992,5.6,13.0,마크 로코,"['로라 산 지아코모', '더모트 멀로니', '로버트 네퍼', '숀 애스틴']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0178/A7894-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17894
7254,The Butterfly Effect (2004),나비 효과,Drama|Sci-Fi|Thriller,2004,7.3,2119.0,에릭 브레스,"['애쉬튼 커쳐', '에이미 스마트', '에릭 스톨츠', '윌리암 리 스콧', '엘든 헨슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0380/C8091-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38091
7255,Win a Date with Tad Hamilton! (2004),내 생애 최고의 데이트,Comedy|Romance,2004,5.5,163.0,로버트 루케틱,"['케이트 보스워스', '토퍼 그레이스', '조쉬 더하멜', '게리 콜', '지니퍼 굿윈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0381/C8100-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38100
7256,Touching the Void (2003),터칭 더 보이드,Adventure|Documentary,2003,7.6,139.0,캐빈 맥도널드,"['니콜라스 아론', '리처드 호킹', '브렌단 맥키']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0386/38688_P02_151327.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38688
7257,The Big Bounce (2004),빅 바운스,Comedy|Crime|Thriller,2004,5.0,77.0,조지 아미터지,"['오웬 윌슨', '모건 프리먼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0359/C5942-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=35942
7258,The Perfect Score (2004),퍼펙트 스코어,Comedy|Crime,2004,5.6,136.0,브라이언 로빈스,"['에리카 크리스틴슨', '크리스 에반스', '브라이언 그린버그', '스칼릿 조핸슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0381/C8107-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38107
7259,You Got Served (2004),유 갓 서브드,Drama|Musical,2004,4.8,75.0,크리스 스토크스,"['오마리온', '마커스 휴스톤']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0381/C8108-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38108
7260,Latter Days (2003),래터 데이즈,Comedy|Drama|Romance,2003,6.8,57.0,C. 제이 콕스,"['웨슬리 A. 램지', '스티브 샌드보스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0381/C8101-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38101
7261,Barbershop 2: Back in Business (2004),우리 동네 이발소에 무슨 일이  2 ,Comedy,2004,,,케빈 로드니 설리번,"['아이스 큐브', '세드릭 더 엔터테이너']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0382/C8208-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38208
7262,Catch That Kid (2004),캐치 댓 머니,Action|Adventure|Children|Comedy|Crime,2004,5.0,78.0,바트 프룬디치,"['크리스틴 스튜어트', '코빈 블루']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0382/C8210-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38210
7263,Miracle (2004),미라클,Drama,2004,7.0,162.0,게빈 오코너,"['커트 러셀', '패트리시아 클락슨', '노아 엠머리히']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0382/C8209-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38209
7265,The Dreamers (2003),몽상가들,Drama,2003,7.2,680.0,베르나르도 베르톨루치,"['마이클 피트', '에바 그린', '루이 가렐']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0375/37544_P47_145140.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37544
7266,The Lost Skeleton of Cadavra (2002),캐더브라의 잃어버린 해골,Comedy|Horror|Sci-Fi,2002,,,래리 블레미어,"['페이 매터슨', '앤드류 팍스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0382/C8225-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38225
7285,Thirteen (2003),13살의 반란,Drama,2003,6.6,355.0,캐서린 하드윅,"['홀리 헌터', '에반 레이첼 우드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0378/C7805-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37805
7292,Best Defense (1984),슈퍼 탱크 작전,Comedy|War,1984,3.6,25.0,윌러드 휴익,"['더들리 무어', '에디 머피']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0116/A1658-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11658
7293,50 First Dates (2004),첫 키스만  50 번째,Comedy|Romance,2004,6.6,2161.0,피터 시걸,"['아담 샌들러', '드류 베리모어']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0382/38227_P13_143424.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38227
7294,Welcome to Mooseport (2004),웰컴 프레지던트,Comedy,2004,4.8,54.0,도날드 페트리,"['진 핵크만', '레이 로마노']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0382/C8272-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38272
7297,Kitchen Stories (2003),키친 스토리,Comedy|Drama,2003,7.0,24.0,벤트 해머,"['조아킴 칼마이어', '토마스 노스톰', '본 플로버그', '라인 브라이놀프슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0377/C7782-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37782
7302,The Thief of Bagdad (1924),바그다드의 도둑,Action|Adventure|Fantasy,1924,7.4,37.0,라울 월쉬,"['더글러스 페어뱅스', '스니츠 에드워즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0299/B9960-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=29960
7303,The Diary of Anne Frank (1959),안네의 일기,Drama|War,1959,7.3,79.0,조지 스티븐스,"['밀리 퍼킨스', '조셉 쉴드크로트', '쉘리 윈터스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0119/A1944-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11944
7307,Flesh & Blood (1985),아그네스의 피,Action|Adventure|Drama|War,1985,,,폴 버호벤,"['룻거 하우어', '제니퍼 제이슨 리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0135/13596_P00_103231.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13596
7308,King Solomon's Mines (1985),킹 솔로몬,Adventure|Comedy,1985,5.0,101.0,J. 리 톰슨,"['리차드 체임벌린', '샤론 스톤', '허버트 롬', '존 라이스 데이비스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0123/A2371-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=12371
7310,Raw Deal (1986),고릴라,Action,1986,5.5,159.0,존 어빈,['아놀드 슈왈제네거'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0168/A6815-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=16815
7311,"Goodbye, Mr. Chips (1939)",굿바이 미스터 칩스,Drama|Romance,1939,7.2,30.0,샘 우드,"['로버트 도냇', '그리어 가슨', '테리 킬번']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0268/B6831-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=26831
7312,"Follow Me, Boys! (1966)","폴로우 미, 보이즈!",Comedy|Drama,1966,4.9,7.0,노먼 토커,"['프레드 맥머레이', '베라 마일즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0465/D6595-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=46595
7315,Against the Ropes (2004),어게인스트 더 로프,Comedy|Drama,2004,4.5,32.0,찰스 듀튼,"['멕 라이언', '오마 엡스', '스카이 맥콜 바투시악', '토니 샬호브', '티모시 데일리', '찰스 듀튼', '조셉 코르테스', '케리 워싱턴']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0381/C8109-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38109
7316,Confessions of a Teenage Drama Queen (2004),드라마 퀸,Comedy,2004,5.1,228.0,사라 슈가먼,['린제이 로한'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0382/C8270-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38270
7317,EuroTrip (2004),유로트립,Adventure|Comedy,2004,6.5,673.0,제프 샤퍼,"['스콧 메크로위즈', '제이콥 피츠', '미셸 트라첸버그', '트라비스 웨스터', '비니 존스', '루시 로리스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0382/C8271-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38271
7318,The Passion of the Christ (2004),패션 오브 크라이스트,Drama,2004,6.9,888.0,멜 깁슨,['제임스 카비젤'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0381/38197_P11_134959.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38197
7319,Club Dread (2004),클럽 드레드,Comedy|Horror,2004,5.1,107.0,제이 챈드라세카,"['엘레나 라이언스', '댄 몽고메리 주니어']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0382/C8273-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38273
7320,Dirty Dancing: Havana Nights (2004),더티 댄싱 - 하바나 나이트,Romance,2004,6.0,154.0,가이 퍼랜드,"['디에고 루나', '로몰라 가레이', '셀라 워드', '존 슬래터리', '조나단 잭슨', '재뉴어리 존스', '미카 부렘', '르니 라반', '마이아 해리슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0382/C8274-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38274
7323,"Good bye, Lenin! (2003)",굿바이 레닌,Comedy|Drama,2003,7.4,602.0,볼프강 베커,"['다니엘 브륄', '카트린 사스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0374/C7409-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37409
7324,Hidalgo (2004),히달고,Adventure|Drama,2004,6.5,321.0,조 존스톤,"['비고 모텐슨', '줄레이카 로빈슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0383/C8306-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38306
